fault_type,phases,location_km,r_fault,fault_start,Vrms_a,Vrms_b,Vrms_c,Irms_a,Irms_b,Irms_c,Vrms_unbalance,Irms_unbalance,Vseq0,Vseq1,Vseq2,Iseq0,Iseq1,Iseq2,Vseq0_ratio,Vseq2_ratio,Iseq0_ratio,Iseq2_ratio,Vh2_energy,Ih2_energy,Vh3_energy,Ih3_energy,Vh5_energy,Ih5_energy,Vdwt_L1,Vdwt_L2,Vdwt_L3,Idwt_L1,Idwt_L2,Idwt_L3,Zmag_a,Zang_a,Zmag_b,Zang_b,Zmag_c,Zang_c
LG,A,143.273521119531,32.7598767957954,0.0844241888363921,125394.37273055,130919.293461318,132501.335274402,1484.11191022083,344.247849507956,347.758182626865,0.0548355581728817,1.57141858484134,80217.3216012343,4675712.47833227,103710.643175129,15418.489444208,24396.0525322908,16835.4742837325,0.0171561707382463,0.0221807144164045,0.632007552171316,0.690090098009045,293247.884750907,3402.84508473987,152372.015429333,2079.17345380442,80767.7885554197,1203.43200619891,190483802.635457,356959059.968023,1224238054.31429,11593.8564609178,40405.3118412476,163188.955964612,81.5136283557086,0.969908610412518,381.729188301641,0.313111188881249,382.164927787117,-0.117117582604338
LG,A,9.75243700201184,12.4337251843138,0.0983097659517608,107844.212856394,132747.820761572,132784.166428047,7960.07994143456,345.946499818615,344.190342189462,0.200387332414701,2.6412827980848,468005.055046988,4447042.10504151,457585.039914038,92595.6157458409,103998.716027906,93508.1114786022,0.10523962759793,0.102896493693006,0.890353451287842,0.89912755704226,279149.48901219,26171.2639988945,160811.464055687,18893.0646960025,91408.6837716388,11950.4765645142,25355555.1553091,245248672.095627,2749138988.25334,75493.1382043058,578196.858937542,6550330.85005516,13.4699553183577,0.365959706612063,377.823880641815,0.199816021427443,389.313923534523,0.0487936563630439
LG,C,123.23691579491,4.14457737075339,0.0972408530197863,127215.036513393,128287.847178892,119047.38967643,210.662939866565,242.312636490816,1930.59058632199,0.0740124209704475,2.16473241383489,111110.376416115,4504174.85753629,141507.777787082,21264.1988668018,22825.0568982711,21864.1631549328,0.0246683088313462,0.0314170258177883,0.931616466966214,0.957901802892374,284314.836200381,1537.92375103788,148170.673918304,1129.08632336707,78941.4528266154,703.501488923066,108121208.437765,437221026.349719,5114983355.83353,2223.90012813064,2145.99110647558,8572.00717562589,605.075341714021,0.264049164726969,529.887578729014,-0.234958852805333,65.4814090357273,1.47305685132772
LG,A,102.48042862294,3.62383385764381,0.0815390640325842,113900.299697786,124421.413909118,124123.43295901,2765.74684574713,209.98418042041,238.024831304828,0.0870844676298953,2.38577176638838,128541.309102257,4357892.95660139,151988.882073241,32379.2686756334,32166.5651837735,32659.6563391476,0.0294962061671368,0.0348766900855082,1.00661256461913,1.01532930704729,271877.711156302,9815.29005005498,141693.734989741,6706.11376419156,75636.8892923307,4070.58134776589,367186071.941488,252178793.535102,455247861.994432,21147.8523455259,105019.379684549,1189820.42980994,42.2636310998016,1.65615161279868,589.280337575495,0.270152967424238,520.722633801454,-0.227119774528465
LG,B,92.6247927011813,73.1104231727613,0.0863750500586414,120658.545216643,116179.958387563,121217.682580769,209.257566789115,1398.01437368886,233.524158827417,0.042208941396938,1.93735222289578,72885.3787549235,4301099.50530398,87165.0225039665,14370.0483291936,21268.3998216458,14948.1252777873,0.0169457550714711,0.0202657535349873,0.675652538461914,0.702832625041733,248015.750565075,3230.76987817943,122694.190440432,2347.26436441079,61913.9351766372,1485.02353461169,32840975.1456656,310217018.35149,4201412588.20482,458.631481151423,1465.54034445094,15989.5289427117,575.635745104147,-0.168711567247255,83.8250598842707,0.544875327126937,510.905691062459,0.089921624169866
LG,C,79.0511987638097,85.9148265041566,0.097494033453684,123841.167180862,124891.541055554,120918.298973356,354.967723085066,327.442956300589,1382.45015720108,0.0322458914327556,1.53280140822222,67109.0894820463,4445278.46574376,79469.3329417563,12713.4790339244,24629.0157630647,13538.2366483921,0.0150967121630709,0.0178772451611627,0.516199232470921,0.549686466486627,279469.076044166,3223.71036923275,142763.408054164,2081.3757587247,73283.6078610166,1260.28749882967,162972660.027427,367451170.389912,4906491046.41319,2678.43512222197,3649.68450843591,41657.6541617333,350.030079941986,0.203635144865614,384.047446235133,0.0132882191897928,85.6763718101003,0.453641876802954
LG,C,92.8507648505718,98.8858428439507,0.0895975124060782,125012.514633238,126393.848926038,121807.578162552,319.26908164235,298.825412845693,1221.16354367378,0.0368657511208439,1.50441880941099,58183.2377620201,4485613.97668542,36507.7854283827,11257.8362874254,21928.7028942741,11998.382104445,0.0129710755460506,0.0081388602804719,0.513383593238048,0.547154209792809,264542.150323905,3468.31911577366,129222.102294322,2359.03943383503,63285.1660078793,1452.98939177513,221188363.7321,380439167.917092,3375081558.84258,4566.03791385822,5603.27620615457,27595.4865368957,387.284626927909,0.167919228799306,429.40853829466,-0.0222452062998837,98.5156828579584,0.447727882812583
LG,B,20.4663758383953,1.43619495827041,0.084775542915366,123750.043584206,83311.0282847546,123542.777949993,261.027286103695,9146.44933264567,232.458075977878,0.366955938243579,2.77408246098474,477945.185944994,3967427.8892577,456389.231059365,127345.396659858,130558.418275946,128375.339849446,0.120467264758351,0.115034033080974,0.97539016128188,0.98327891486193,225767.726132975,49104.1520838398,113673.013483669,32772.3485088489,59784.2900227302,19720.0911184252,29977375.2052986,279427160.595328,1730510671.80819,2009.09417478011,14422.0079085723,10699.6134318277,476.355754051963,-0.111186441600344,7.86003629540069,1.29998378228354,526.848060052416,0.238890694149568
LG,A,64.8882387230207,3.39823641346535,0.0997544477947206,114860.346151362,132810.528804587,132363.291831206,4445.2964746367,248.15793908788,277.202603614515,0.141699227768147,2.53314915012734,207263.558177085,4565827.84619579,202792.398442583,57201.0259917076,58912.9427870144,58000.4817621542,0.0453945188384031,0.0444152528903391,0.970941584051118,0.984511705192804,275085.601762067,21416.1535690407,139182.033005876,14431.9431117361,71481.2787217305,8713.13832784103,145590480.441438,307408440.029132,2484672700.68953,8083.48345947425,115949.352581027,1599865.4945248,23.9533492733971,1.48197532458525,527.573495134076,0.283357593031313,477.820339339927,-0.181687716312835
LG,C,128.076563058703,62.7181057874909,0.0883516155156986,121572.455148144,123138.952367087,117556.302687832,301.137393707803,287.182017775279,1244.58319134319,0.0462308634358794,1.56702462617153,64618.2328795543,4355507.20990276,68664.5104010724,12565.3087110701,21505.0205301483,13541.4531638377,0.0148359834493265,0.0157649860491425,0.584296522426949,0.629687990496173,262217.685346292,4390.30626292638,132310.661537821,2854.81418337954,68488.7441541171,1697.95268227128,120068757.8498,391483366.71574,4517122756.81598,4359.61228901435,4766.00780449788,32445.9111857791,403.129423348161,0.217575144565875,434.661926976971,-0.113030239480752,90.4121791231509,0.706617762954167
LG,C,95.9505308589316,17.8172127754127,0.0988546354827025,121873.696649219,123465.641227358,112617.337404791,238.571269782156,251.46591540618,1978.7360137995,0.0909185767854383,2.11461070131859,118980.028838648,4304387.04776375,122132.78929615,24429.9868800192,29807.1071222852,25508.5657859936,0.0276415730087363,0.0283740258347755,0.819602747055402,0.855788040096864,256894.361523534,9070.19356673349,129875.211453412,5889.59896967435,67538.2791539182,3493.89897772346,160333385.292924,458809385.255674,4232474996.65532,3940.12656991229,2837.71271157843,11307.1894147183,509.928279028771,0.23451512100748,496.53203195005,-0.202838220776108,51.4036628541141,1.01398980690252
LG,A,54.0175362833422,4.84551315070406,0.0955916894713351,112040.797207936,130945.798666727,132645.422121513,3810.96239908628,353.768311988429,393.560070521548,0.164559653540684,2.27532264864322,230587.890970218,4517697.26184786,239595.485401188,47656.3645399736,55933.842709272,49736.3856283271,0.0510410232481692,0.0530348696501931,0.852013060980374,0.889200226881484,279395.257348616,12589.9612820994,144262.846633767,8066.67275930696,76876.0873936431,4764.73470223223,315523736.107714,156177743.60968,2226515783.93686,11118.518946578,116700.379714865,735633.308219159,26.5425894630753,1.18171327830722,370.538113568941,0.375222690124335,336.393553464233,-0.0371214067481673
LG,C,111.153386598573,8.84739765849638,0.0879248403780532,121979.913228586,123587.299689163,113628.297599124,328.253694902276,362.042077997034,1948.74054787414,0.0831775603956572,1.84213476530114,110777.646824593,4318518.94859937,134989.521810577,21097.6240609905,28115.710290351,22731.7544567075,0.0256517681508602,0.0312582909597576,0.75038559731783,0.808507208999811,268240.828559573,2209.00324752918,138915.675168725,1201.55768966554,73503.5395982837,644.464371094573,129515399.962887,397635810.243579,4899664546.38297,3294.26016139676,4050.82262958795,29489.1623164146,372.726922819095,0.392643123016046,339.95537735445,-0.0753476355791063,57.9361802993284,1.24749505987083
LG,A,86.2120690972936,4.3873043131519,0.0918587986968341,110033.181890724,121869.689487155,121727.624145601,3025.56303923007,237.76884818008,265.454192120674,0.1004141985448,2.37004521598878,146778.422333519,4250599.40456656,173600.321733531,34681.1419713584,35515.9559452587,35186.8780465452,0.0345312292134128,0.0408413744063919,0.976494678162021,0.990734364570916,263052.85392414,10564.3139406878,136081.141033134,7234.2777818719,71827.0551411413,4387.57554861563,406688210.811591,138738022.221639,207020221.203881,15504.0494476394,130333.957977058,1520226.13129061,37.5939617527817,1.59232771403569,509.567672630542,0.310273349913137,457.307899981105,-0.176408016690481
LG,C,118.332250461483,18.7714342652285,0.097242552345309,124851.891155107,125917.762038706,117314.916299426,222.673815484666,235.019647564309,1775.79956564859,0.0701157814171944,2.08613914812638,104777.404705253,4426122.99956513,131868.056867705,19949.349427662,23842.6335141229,20758.8125379822,0.0236725018070044,0.0297931297617872,0.83670914184075,0.87065938101239,281125.508154275,1393.64859525647,147133.208471931,693.714312121498,78948.1699606351,349.85634559522,155287216.010494,474588622.959029,4802747980.29018,3388.99943539486,3317.36377361223,10321.508541373,562.124903899409,0.223256790574956,537.512537540095,-0.249436482895431,65.8004755464428,1.14444220126485
LG,B,74.4226029110279,1.10091600974906,0.0944684022737717,121797.587226932,106335.669971488,121040.197554286,339.21418931653,3417.09444444698,294.937848778675,0.132844439159287,2.31199701633345,169548.627223252,4195050.52123938,151986.649570431,47157.9707870809,52398.4025223389,48920.4420160577,0.0404163493061153,0.0362299926546516,0.899988711794719,0.933624684345441,256826.893584792,13382.2544451252,131854.198155643,8840.54940282846,69797.5030322008,5301.29880284702,69618119.9763248,86839226.6144802,1285696859.1456,1173.28456402161,1303.84072558645,10740.042506757,358.120077716246,-0.0684551027025212,26.2390358625273,1.35733934451491,408.629858094104,0.3878218399095
LG,C,87.9370898523325,54.3466445531535,0.089611731546533,126866.248308613,128344.530071773,120922.166922107,317.304232937115,303.510766469274,1678.08362729089,0.0592000507451222,1.79378008633981,88379.4795681169,4521458.25637001,70255.1498869762,17651.4650928748,27538.7678687395,18660.1548415043,0.0195466759963082,0.0155381617839737,0.640967859432477,0.677595850684688,258864.815483962,7919.98300229841,124302.519918694,5396.17259088291,60363.4491915446,3294.94155405468,208849068.915314,338331042.15052,3492251153.82131,3869.05174078617,3921.77664561355,26806.7294168496,394.544707627446,0.200176533397485,431.399420632802,-0.0801640455056997,69.2897836281425,0.620709379491751
LG,A,97.1832568521796,90.7105940671862,0.0959485204321386,126694.661551479,130243.992752339,131777.340228566,1303.79200941724,325.87480841611,305.049660280354,0.0392266751191638,1.54866466309622,63670.2463305795,4671861.57673617,44873.9141973284,12332.7898969859,23035.1524766911,13136.4046496922,0.0136284530876548,0.00960514635552801,0.53538998315422,0.570276435652615,273888.624678466,4079.48665764389,133334.888368903,2772.29133881932,65434.4909494328,1703.29894255168,283450201.410567,545651457.57873,3664640917.50245,8147.88649619793,4984.92935278301,40591.9148366927,95.4101629286334,0.48706349139754,395.749927452666,0.168882833694281,438.942936729099,-0.0448547845636951
LG,C,110.38032953807,4.40435379599464,0.0923722275643037,120650.005292086,120716.93514573,110317.975719603,328.481593937022,369.013876279478,2517.13308047369,0.0887068988314229,2.04252352952963,113063.629926238,4225922.98144297,102077.034916488,32304.1469156709,37572.7344512839,33853.3442255883,0.026754777695358,0.0241549681252376,0.859776308181564,0.901008263547623,254844.133172466,11459.9671217533,129022.813433836,7632.21698733786,66597.0233734056,4574.72699220632,58776929.8996355,45392287.2633201,28832351.2636868,1900.18498550418,1771.99238284825,6085.30107494517,362.777281513936,0.415763951447062,328.362482868651,-0.0622781823150449,39.1880246157314,1.40388491164745
LG,C,109.091155880825,4.08983512059531,0.0867023770851828,125669.19431753,126715.938583649,116739.743512421,336.243886615084,380.610270113779,2313.78518822253,0.0810798380868426,1.95754863040124,118857.704258551,4438537.77291377,156173.644230176,23909.4402757417,27927.3690190008,25018.3444007504,0.0267785722099415,0.0351858319609652,0.856129349621813,0.895836066148333,274681.404823003,4240.43226350516,140434.253134109,2939.61807531612,72515.7222759899,1776.95588435695,56007152.9827953,358368053.06358,4911624991.30207,969.142706326181,1909.44332247296,21180.6474463016,374.672920334433,0.417866060377264,331.112806066783,-0.064093723033623,55.6955284945139,1.53259351830611
LG,A,142.366064923839,11.495089526604,0.0923385383675148,119804.03786763,126576.727667561,126919.063137639,1896.12795944156,315.252376587184,340.435520962852,0.05717944175261,1.85853016391972,91550.5957195136,4486044.41704606,126733.478738152,20051.6281424992,23980.9189164958,20830.5006162899,0.020407866531954,0.0282506072067772,0.836149282330883,0.8686281242164,275705.895386777,6330.84462275712,140970.987696368,4326.08065325935,72979.7563064391,2620.09162634228,253018553.190087,259347706.441892,8070497.71912325,8071.5377096033,60122.1799136267,600854.820340449,67.9572096463322,1.44197446503693,399.517329434765,0.37578258752098,370.779926910895,-0.126050012854768
LG,C,80.7773210146554,53.931051622708,0.0952205580500406,132003.525326637,131747.265354564,125923.917951457,328.079617148475,295.618353220596,1886.19316534894,0.0468052499208836,1.90116788842974,99584.6699275505,4683265.40878324,134467.162373578,19117.3226121777,28920.630390082,20087.5942294031,0.021263938990253,0.0287122660444062,0.661027175191615,0.694576638121875,287842.316043467,907.755944448695,148902.002261702,630.152192240394,78745.4424330235,407.929639642817,56887489.6338995,183686176.678527,3042840672.39328,899.684976526248,888.847065827741,10929.0736526651,401.646510329623,0.193325104891709,443.994696151011,-0.0958498288775454,66.6697020914763,0.626783364082398
LG,A,14.4971882747241,3.54086044322641,0.0937577144460163,81217.8141453395,127183.908134191,127985.672298912,9355.88162350549,206.446890359472,221.646571143222,0.417089274808565,2.80543480053218,582528.240968559,4042157.8188394,608810.452558895,110605.851628957,113770.422892816,111335.001358048,0.144113185846779,0.150615210945313,0.972184587308663,0.978593544140721,262644.658543816,5114.76478239311,138704.706717083,2370.18272748822,75003.9765695464,1169.47507909406,55473370.1440209,57993513.9189996,151622261.296518,84170.851591833,1483490.17069859,13833736.9002533,8.62367114926847,1.06642480453727,618.648677858591,0.143485984384755,578.359990808774,-0.169821595342542
